province,municipality,id,primary,secondary,lat,lng,precise,contact
Negros Occidental,Pontevedra,"Pontevedra, Negros Occidental",COMELEC Office Pontevedra,"Reclemation Area, Brgy. 1, Pontevedra, Negros Occidental",10.3678837,122.8703897,FALSE,
Negros Occidental,Pulupandan,"Pulupandan, Negros Occidental",COMELEC Office Pulupandan,"Riego St., Brgy. Zone 4, Pulupandan, Negros Occidental",10.5224582,122.8011907,FALSE,344611116
Negros Occidental,Sagay City,"Sagay City, Negros Occidental",COMELEC Office Sagay City,"Aguilar St., brgy. 2 (Pob), Sagay City, Negros Occidental",10.8960681,123.4154617,FALSE,344880027
Negros Occidental,Salvador Benedicto,"Salvador Benedicto, Negros Occidental",COMELEC Office Salvador Benedicto,"Municipal Hall, Brgy. Igmayaan, Salvador Benedicto, Negros Occidental",10.5761805,123.2188073,TRUE,
Negros Occidental,San Carlos City,"San Carlos City, Negros Occidental",COMELEC Office San Carlos City,"2nd Floor, Jose V. Valmayor, Jr. Public Market, Brgy. 4, V. Gatuslao St., San Carlos City, Negros Occidental",10.486048,123.4190385,FALSE,343126323
Negros Occidental,San Enrique,"San Enrique, Negros Occidental",COMELEC Office San Enrique,"Rizal St. Brgy. Poblacion, San Enrique, Negros Occidental",10.4121616,122.8547482,FALSE,
Negros Occidental,Silay City,"Silay City, Negros Occidental",COMELEC Office Silay City,"2nd Floor, Public Market Bldg., No. 2, Burgos St., Silay City, Negros Occidental",10.7980117,122.9757459,FALSE,344956305
Negros Occidental,Sipalay City,"Sipalay City, Negros Occidental",COMELEC Office Sipalay City,"G/F Old City Hall, Brgy. 2, Sipalay City, Negros Occidental",9.7491266,122.4040602,TRUE,
Negros Occidental,Talisay City,"Talisay City, Negros Occidental",COMELEC Office Talisay City,"Old City Hall Bldg., Bonifacio St., Zone 4A, Talisay City, Negros Occidental",10.7372649,122.9673325,TRUE,344411935
Negros Occidental,Toboso,"Toboso, Negros Occidental",COMELEC Office Toboso,"Ground Flr. Legislative Bldg., Purok Sampaguita, Brgy., Poblacion, Toboso, Negros Occidental",10.7169474,123.5135576,FALSE,
Negros Occidental,Valladolid,"Valladolid, Negros Occidental",COMELEC Office Valladolid,"Municipal Bldg., Barangay Poblacion, Valladolid, Negros Occidental",10.4614319,122.8241628,TRUE,
Negros Occidental,Victorias City,"Victorias City, Negros Occidental",COMELEC Office Victorias City,"G/F Gov't Center Building, YapQuina St., Brgy. 4, Victorias City, Negros Occidental",10.9013412,123.0714943,FALSE,343993281
Negros Oriental,Amlan,"Amlan, Negros Oriental",COMELEC Office Amlan,"Poblacion, Amlan, Negros Oriental",9.4644576,123.2231533,FALSE,9273232797
Negros Oriental,Ayungon,"Ayungon, Negros Oriental",COMELEC Office Ayungon,"Poblacion, Ayungon Negros Oriental",9.8589124,123.1437702,FALSE,9175012718
Negros Oriental,Bacong,"Bacong, Negros Oriental",COMELEC Office Bacong,"West Poblacion, Bacong, Neg. Or.",9.2452115,123.2951117,FALSE,09173007635/(035) 424 8821
Negros Oriental,Bais City,"Bais City, Negros Oriental",COMELEC Office Bais City,Dumaguete City,9.5914759,123.121303,FALSE,9177981070
Negros Oriental,Basay,"Basay, Negros Oriental",COMELEC Office Basay,"Poblacion, Basay, Neg. Or.",9.4083811,122.6398644,FALSE,9056326055
Negros Oriental,Bayawan City,"Bayawan City, Negros Oriental",COMELEC Office Bayawan City,"National Highway, Ubos, Bayawan City, Negros Oriental",9.3661533,122.804837,FALSE,9666342298
Negros Oriental,Bindoy,"Bindoy, Negros Oriental",COMELEC Office Bindoy,"Poblacion, Bindoy",9.7557806,123.1408396,FALSE,9177165242
Negros Oriental,Canlaon City,"Canlaon City, Negros Oriental",COMELEC Office Canlaon City,"Lopez Jaena St., Mabigo, Canlaon City",10.3866101,123.2244938,FALSE,09173142198/09052807882
Negros Oriental,Dauin,"Dauin, Negros Oriental",COMELEC Office Dauin,"OFFICE OF THE ELECTION OFFICER, 6217 DAUIN, NEGROS ORIENTAL",9.1897165,123.26577,FALSE,9177025592
Negros Oriental,Dumaguete City,"Dumaguete City, Negros Oriental",COMELEC Office Dumaguete City,"HITC Bldg. Fruit Market Section,Public Market Poblacion 3, Dumaguete City",9.3054777,123.3080446,FALSE,9560612934
Negros Oriental,Guihulngan City,"Guihulngan City, Negros Oriental",COMELEC Office Guihulngan City,"Poblacion, Guihulngan City",10.1195972,123.273871,FALSE,9175017505
Negros Oriental,Jimalalud,"Jimalalud, Negros Oriental",COMELEC Office Jimalalud,"South Poblacion, Jimalalud, Neg. Or.",9.9791192,123.2003762,FALSE,9173328934
Negros Oriental,La libertad,"La libertad, Negros Oriental",COMELEC Office La libertad,"South Poblacion, La Libertad, Negros Oriental",10.0264735,123.2338183,FALSE,9176297247
Negros Oriental,Mabinay,"Mabinay, Negros Oriental",COMELEC Office Mabinay,"Poblacion, Mabinay, Neg. Or.",9.7265537,122.9294947,FALSE,09553345904/09228466900
Negros Oriental,Manjuyod,"Manjuyod, Negros Oriental",COMELEC Office Manjuyod,"Pobalcion, Manjuyod, Neg. Or.",9.6788502,123.1488063,FALSE,09158322062/ 09177018518
Negros Oriental,Pamplona,"Pamplona, Negros Oriental",COMELEC Office Pamplona,"Poblacion Pamplona, Neg. Or.",9.4723485,123.1190485,FALSE,9171822898
Negros Oriental,San Jose,"San Jose, Negros Oriental",COMELEC Office San Jose,"Poblacion, San Jose, Neg.Or.",9.4144153,123.2415583,FALSE,9057767020
Negros Oriental,Santa Catalina,"Santa Catalina, Negros Oriental",COMELEC Office Santa Catalina,"Municipal Hall, Poblacion, Sta. Catalina",9.3330937,122.8631365,TRUE,9173769952
Negros Oriental,Siaton,"Siaton, Negros Oriental",COMELEC Office Siaton,"Aglipay St., Poblacion III, Siaton Neg.Or.",9.0627498,123.0337961,FALSE,9173151336
Negros Oriental,Sibulan,"Sibulan, Negros Oriental",COMELEC Office Sibulan,"Campaclan, Sibulan, Neg.Or",9.3588762,123.2852364,FALSE,9062828830
Negros Oriental,Tanjay City,"Tanjay City, Negros Oriental",COMELEC Office Tanjay City,"Annex Building, City Hall Compund, Tanjay City",9.5164507,123.1566353,TRUE,9056869026
Negros Oriental,Tayasan,"Tayasan, Negros Oriental",COMELEC Office Tayasan,"33 YAKAL ST., GREENVILLE HOMES CAMANJAC, DUMAGUETE CITY",9.9231874,123.1724495,FALSE,9063234766
Negros Oriental,Valencia,"Valencia, Negros Oriental",COMELEC Office Valencia,"South Poblacion, Valencia, Neg. Or.",9.2817803,123.2446771,FALSE,9167546619
Negros Oriental,Vallehermoso,"Vallehermoso, Negros Oriental",COMELEC Office Vallehermoso,"Poblacion, Vallehermoso, Neg.Or.",10.334861,123.3260089,FALSE,9178909072
Negros Oriental,Zamboanguita,"Zamboanguita, Negros Oriental",COMELEC Office Zamboanguita,"Annex Building Municipal Hall, Acupanda St., Zamboanguita, Neg. Or.",9.1006212,123.1996041,TRUE,9176409720
Northern Samar,Allen,"Allen, Northern Samar",COMELEC Office Allen,"Municipal Hall Bldg., La Granja Cor Burgos St., Brgy. Kinabranan Zone I, Allen, N. Samar 6405",12.5011561,124.2827212,TRUE,
Northern Samar,Biri,"Biri, Northern Samar",COMELEC Office Biri,"Old Post Office Bldg. Delos Reyes St., Brgy. Poblacion, Biri, ern Samar 6410",12.6816354,124.3619735,FALSE,
Northern Samar,Bobon,"Bobon, Northern Samar",COMELEC Office Bobon,"Old Mun. Bldg., Balite Drive, Brgy. Gen. Lucban, Bobon, N. Samar 6401",12.5257804,124.5641977,TRUE,
Northern Samar,Capul,"Capul, Northern Samar",COMELEC Office Capul,"G/F Municipal Hall, San Ignacio St., Poblacion, Brgy. 3, Capul, N. Samar 6408",12.4231052,124.1821504,TRUE,
Northern Samar,Catarman,"Catarman, Northern Samar",COMELEC Office Catarman,"2nd Floor Municipal Bldg., Annunciation St. Brgy. Acacia, Catarman, N. Samar 6400",12.4996559,124.6365924,TRUE,
Northern Samar,Catubig,"Catubig, Northern Samar",COMELEC Office Catubig,"Ground Floor COMELEC Bldg., Brgy. Poblacion I, Catubig, N. Samar 6418",12.407868,125.0544364,FALSE,
Northern Samar,Gamay,"Gamay, Northern Samar",COMELEC Office Gamay,"2nd Flr., Old Mun. Bldg., Municipal Compound, Brgy. Central, Gamay, N. Samar",12.3867359,125.3015079,TRUE,
Northern Samar,Laoang,"Laoang, Northern Samar",COMELEC Office Laoang,"2nd Floor, Legislative Bldg., E.R.Lagrimas St. Brgy. Guilaoangi (Pob.), Laoang, N. Samar 6411",12.5688537,125.0152917,FALSE,
Northern Samar,Lapinig,"Lapinig, Northern Samar",COMELEC Office Lapinig,"Ground Floor, Municipal Hall, Brgy. Lapinig del Norte (Pob.), Lapinig, N. Samar",12.3172219,125.3016342,TRUE,
Northern Samar,Las Navas,"Las Navas, Northern Samar",COMELEC Office Las Navas,"2nd Floor, Multi purpose Bldg., Brgy. H. Jolejole Dist. Pob., Las Navas, ern Samar",12.3381782,125.0310474,FALSE,
Northern Samar,Lavezares,"Lavezares, Northern Samar",COMELEC Office Lavezares,"ABC Bldg. Corner Maharlika Highway and Salvacion, Brgy. Sabang Tabok, Lavezares, N. Samar 6404",12.534318,124.3305278,FALSE,
Northern Samar,Lope de Vega,"Lope de Vega, Northern Samar",COMELEC Office Lope de Vega,"Ground Floor Comelec Bldg., National Hiway, Brgy. Pob., Lope de Vega, N. Samar 6403",12.2995428,124.6249992,FALSE,
Northern Samar,Mapanas,"Mapanas, Northern Samar",COMELEC Office Mapanas,"2nd Floor Municipal Bldg. Sta. Potenciana St., Brgy. Del Norte (Pob.), Mapanas, N. Samar 6412",12.4752025,125.255472,TRUE,
Northern Samar,Mondragon,"Mondragon, Northern Samar",COMELEC Office Mondragon,"Cor Real and Sto Nino Streets. Brgy. Eco, Mondragon, N. Samar 6417",12.5161482,124.7526387,FALSE,
Northern Samar,Palapag,"Palapag, Northern Samar",COMELEC Office Palapag,"2nd Floor Municipal Bldg./Peoples Center, Romualdez St., Brgy. Tambangan, Palapag, N. Samar 6421",12.5455937,125.1149936,TRUE,
Northern Samar,Pambujan,"Pambujan, Northern Samar",COMELEC Office Pambujan,"First Floor, Executive Bldg., Cor. Veram/Del Rosario St. Brgy 3 Pob., Pambujan, N. Samar 6413",12.5639616,124.9282311,FALSE,
Northern Samar,Rosario,"Rosario, Northern Samar",COMELEC Office Rosario,"First Floor Municipal Bldg., Real St., Brgy. II Pob., Rosario, N. Samar 6416",12.5225697,124.4253004,TRUE,
Northern Samar,San Antonio,"San Antonio, Northern Samar",COMELEC Office San Antonio,"First Floor Municipal Bldg. Dalumpines St., Brgy. Ward II Pob, San Antonio, N. Samar 6407",12.4129112,124.2783968,TRUE,
Northern Samar,San Isidro,"San Isidro, Northern Samar",COMELEC Office San Isidro,"2nd Floor Municipal Hall Bldg., G.B. Tan St. Brgy. Poblacion Sur, San Isidro, N. Samar 6409",12.3854183,124.3305977,TRUE,
Northern Samar,San Jose,"San Jose, Northern Samar",COMELEC Office San Jose,"First Floor, Municipal Hall Bldg., F. Marcos St., Brgy. South, San Jose, N. Samar 6402",12.5301889,124.4878494,TRUE,
Northern Samar,San Roque,"San Roque, Northern Samar",COMELEC Office San Roque,"2nd Floor Municipal Bldg., National Hiway, Brgy. Zone 4 (Pob.) San Roque, N. Samar 6415",12.5397442,124.8748842,TRUE,
Northern Samar,San Vicente,"San Vicente, Northern Samar",COMELEC Office San Vicente,"SB Building, LGU Compound, Del Corro St., Brgy. Mongolbongol, San Vicente, N. Samar 6419",12.273101,124.0997214,FALSE,
Northern Samar,Silvino Lobos,"Silvino Lobos, Northern Samar",COMELEC Office Silvino Lobos,"2nd Flr. Municipal Bldg., Brgy. Pob 1, Silvino Lobos, ern Samar",12.3266874,124.8469461,TRUE,
Northern Samar,Victoria,"Victoria, Northern Samar",COMELEC Office Victoria,"First Floor Municipal Bldg., Access Road, Brgy. Zone III Pob., Victoria, N. Samar 6406",12.4466736,124.3123478,TRUE,
Nueva Ecija,Aliaga,"Aliaga, Nueva Ecija",COMELEC Office Aliaga,"Municipal hall Comp., Poblacion Centro, Aliaga",15.5032754,120.8455577,TRUE,0953 275 2143
Nueva Ecija,Bongabon,"Bongabon, Nueva Ecija",COMELEC Office Bongabon,"Municipal Hall Comp., Brgy. Sinipit, Bongabon",15.6321627,121.1459259,TRUE,0939 903 9098
Nueva Ecija,Cabanatuan City,"Cabanatuan City, Nueva Ecija",COMELEC Office Cabanatuan City,"City Hall Comp., Kapitan Pepe Suvd., Cabanatuan City, Nueva Ecija",15.4905045,120.9684264,TRUE,(044) 960 3244
Nueva Ecija,Cabiao,"Cabiao, Nueva Ecija",COMELEC Office Cabiao,"Municipal Hall Comp., San Juan , Cabiao, N.E.",15.2512658,120.8567919,TRUE,0953 274 8674
Nueva Ecija,Carranglan,"Carranglan, Nueva Ecija",COMELEC Office Carranglan,"F.C. Otic, Carranglan, Nueva Ecija",15.9606628,121.0638705,FALSE,0955 675 6554
Nueva Ecija,Cuyapo,"Cuyapo, Nueva Ecija",COMELEC Office Cuyapo,"Municipal Hall Comp., Brgy. District 1, Cuyapo",15.77749,120.6622842,TRUE,0915 876 5107
Nueva Ecija,Gabaldon,"Gabaldon, Nueva Ecija",COMELEC Office Gabaldon,"Municipall Hall Comp., Brgy.  Poblacion, Gabaldon",15.4509891,121.3381641,TRUE,0917 842 8051
Nueva Ecija,Gapan City,"Gapan City, Nueva Ecija",COMELEC Office Gapan City,"City Hall Bldg., Brgy, Bayanihan, Gapan City",15.3122806,120.9479433,TRUE,0975 361 7916 / 0930 060 3186
Nueva Ecija,General Mamerto Natividad,"General Mamerto Natividad, Nueva Ecija",COMELEC Office General Mamerto Natividad,"Municipall Hall Comp., Poblacion, General Mamerto Natividad, Nueva Ecija",15.6027011,121.0491532,TRUE,0966 701 4325
Nueva Ecija,General Tinio,"General Tinio, Nueva Ecija",COMELEC Office General Tinio,"Municipal Hall Comp., Poblacion Central",15.3501261,121.0498041,TRUE,0953 298 0387
Nueva Ecija,Guimba,"Guimba, Nueva Ecija",COMELEC Office Guimba,"Municipal Hall Comp., Brgy. Sta. Veronica, Guimba",15.6603499,120.7669137,TRUE,0917 879 7586
Nueva Ecija,Jaen,"Jaen, Nueva Ecija",COMELEC Office Jaen,"Municipal Hall Comp., Brgy. Sapang, Jaen, N.E.",15.3371423,120.9059513,TRUE,0975 956 7969 | 0917 308 4290
Nueva Ecija,Laur,"Laur, Nueva Ecija",COMELEC Office Laur,"Comelec Bldg, Brgy. 2, Laur, N.E.",15.5797175,121.1865246,FALSE,0910 278 6219
Nueva Ecija,Licab,"Licab, Nueva Ecija",COMELEC Office Licab,"Municipal Hall Comp., Brgy. Poblacion Sur",15.5403458,120.7634483,TRUE,0905 230 1429
Nueva Ecija,Llanera,"Llanera, Nueva Ecija",COMELEC Office Llanera,"Municipal Hall Compound, Brgy. Victoria, Llanera",15.6624599,121.0220525,TRUE,0943 627 6777
Nueva Ecija,Lupao,"Lupao, Nueva Ecija",COMELEC Office Lupao,"Municipal Hall Comp., Poblacion , Lupao",15.8770143,120.8995214,TRUE,0905 266 6093
Nueva Ecija,Munoz City,"Munoz City, Nueva Ecija",COMELEC Office Munoz City,"City Hall Comp., Brgy. Poblacion West, SCM",15.7135413,120.9039451,TRUE,(044) 940 3899
Nueva Ecija,Nampicuan,"Nampicuan, Nueva Ecija",COMELEC Office Nampicuan,"Municipall Hall Comp., Brgy.  Poblacion, Nampicuan",15.7321724,120.6386089,TRUE,0966 148 8229
Nueva Ecija,Palayan City,"Palayan City, Nueva Ecija",COMELEC Office Palayan City,"City Hall Comp., Brgy. Singalat, Palayan City, N.E.",15.5408666,121.0842988,TRUE,0945 301 3992
Nueva Ecija,Pantabangan,"Pantabangan, Nueva Ecija",COMELEC Office Pantabangan,"Municipall Hall Comp., Brgy. Poblacion East",15.8073911,121.1442251,TRUE,0995 549 3184
Nueva Ecija,Penaranda,"Penaranda, Nueva Ecija",COMELEC Office Penaranda,"Old Municipal Hall Comp., Brgy. Poblacion II",15.3525981,120.999887,TRUE,0919 004 7986
Nueva Ecija,Quezon,"Quezon, Nueva Ecija",COMELEC Office Quezon,"Danding Joson Gym, Brgy II, Quezon, N.E.",15.5536502,120.8101793,FALSE,0915 278 7956
Nueva Ecija,Rizal,"Rizal, Nueva Ecija",COMELEC Office Rizal,"Municipall Hall Bldg., Brgy. Poblacion Sur, Rizal",15.7087764,121.1050406,TRUE,0917 637 6022
Nueva Ecija,San Antonio,"San Antonio, Nueva Ecija",COMELEC Office San Antonio,"Municipal Hall Comp., Brgy. Poblacion, San Antonio",15.3067057,120.8500112,TRUE,0977 836 3397
Nueva Ecija,San Isidro,"San Isidro, Nueva Ecija",COMELEC Office San Isidro,"Municipal Hall Bldg., Brgy. Poblacion, San Isidro",15.3096543,120.9063408,TRUE,0961 775 5961
Nueva Ecija,San Jose City,"San Jose City, Nueva Ecija",COMELEC Office San Jose City,"City Hall Comp., Brgy. Rafael Rueda Sr.",15.7917408,120.989145,TRUE,0917 192 3734
Nueva Ecija,San Leonardo,"San Leonardo, Nueva Ecija",COMELEC Office San Leonardo,"Municipal Hall Bldg., Brgy. Diversion, San Leonardo",15.361846,120.9580253,TRUE,0905 930 3298
Nueva Ecija,Santa Rosa,"Santa Rosa, Nueva Ecija",COMELEC Office Santa Rosa,"Municipal Bldg., Brgy. Rizal, Sta. Rosa, N.E.",15.4247135,120.9380468,TRUE,0926 039 8032 | 0917 566 2122
Nueva Ecija,Santo Domingo,"Santo Domingo, Nueva Ecija",COMELEC Office Santo Domingo,"Municipal bldg., Brgy. Sagaba, Sto. Domingo",15.5863531,120.8778206,TRUE,0961 137 8638 | 0916 336 0933
Nueva Ecija,Talavera,"Talavera, Nueva Ecija",COMELEC Office Talavera,"Municipal Hall Comp., Maestrant Kikay, Talavera",15.5843049,120.917903,TRUE,0961 596 3608 | 0905 156 5182
Nueva Ecija,Talugtug,"Talugtug, Nueva Ecija",COMELEC Office Talugtug,"Municpal Hall Comp., Brgy. Quezon District",15.7780706,120.8080405,TRUE,0917 192 3734 | 0927 234 8181
Nueva Ecija,Zaragoza,"Zaragoza, Nueva Ecija",COMELEC Office Zaragoza,"Municipal Hall Compound, Brgy. Del Pilar",15.4475833,120.7935538,TRUE,0919 426 7183
Nueva Vizcaya,Alfonso Castaneda,"Alfonso Castaneda, Nueva Vizcaya",COMELEC Office Alfonso Castaneda,"LGU Building, A. Castaneda, Bueva Vizcaya",15.793314,121.3035569,FALSE,
Nueva Vizcaya,Ambaguio,"Ambaguio, Nueva Vizcaya",COMELEC Office Ambaguio,"Old Public Market, Tiblac, Ambaguio, Nueva Vizcaya",16.5331234,121.0277675,FALSE,
Nueva Vizcaya,Aritao,"Aritao, Nueva Vizcaya",COMELEC Office Aritao,"LGU Compound, Aritao, Nueva Vizcaya",16.2968923,121.0340711,FALSE,
Nueva Vizcaya,Bagabag,"Bagabag, Nueva Vizcaya",COMELEC Office Bagabag,"2nd Flr., Bagabag Public Market, Bagabag, Nueva Vizcaya",16.6055376,121.2533079,FALSE,
Nueva Vizcaya,Bambang,"Bambang, Nueva Vizcaya",COMELEC Office Bambang,"LGU Building, Buag, Bambang, Nueva, Vizcaya",16.3850624,121.1054715,FALSE,
Nueva Vizcaya,Bayombong,"Bayombong, Nueva Vizcaya",COMELEC Office Bayombong,"LGU Gym Building, DMM, Bayombong, Nueva Vizcaya",16.4841392,121.1439344,FALSE,
Nueva Vizcaya,Diadi,"Diadi, Nueva Vizcaya",COMELEC Office Diadi,"LGU Building, Poblacion, Diadi, Nueva Vizcaya",16.6606225,121.3693297,FALSE,
Nueva Vizcaya,Dupax del Norte,"Dupax del Norte, Nueva Vizcaya",COMELEC Office Dupax del Norte,"LGU Building, Malasin, Dupax del Norte, Nueva Vizcaya",16.3073041,121.1017442,FALSE,
Nueva Vizcaya,Dupax del Sur,"Dupax del Sur, Nueva Vizcaya",COMELEC Office Dupax del Sur,"Peoples Hall, LGU Compound, Dupax del Sur, Nueva Vizcaya",16.2842827,121.091306,FALSE,
Nueva Vizcaya,Kasibu,"Kasibu, Nueva Vizcaya",COMELEC Office Kasibu,"Municipal Hall Compound, Kasibu, Nueva Vizcaya",16.3177797,121.2941105,TRUE,
Nueva Vizcaya,Kayapa,"Kayapa, Nueva Vizcaya",COMELEC Office Kayapa,"3rd Floor, Jacinto's Building, Castillo Village, Kayapa, Nueva Vizcaya",16.3580559,120.8871609,FALSE,
Nueva Vizcaya,Quezon,"Quezon, Nueva Vizcaya",COMELEC Office Quezon,"LGU Building, Aurora, Quezon, Nueva Vizcaya",16.4901938,121.2640347,FALSE,
Nueva Vizcaya,Santa Fe,"Santa Fe, Nueva Vizcaya",COMELEC Office Santa Fe,"LGU Building, Santa Fe, Nueva Vizcaya",16.1599359,120.9359988,FALSE,
Nueva Vizcaya,Solano,"Solano, Nueva Vizcaya",COMELEC Office Solano,"Gen. Santos st., Poblacion , Solano, Nueva Vizcaya",16.5180604,121.1806163,FALSE,
Nueva Vizcaya,Villaverde,"Villaverde, Nueva Vizcaya",COMELEC Office Villaverde,"LGU Building, Villaverde, Nueva Vizcaya",16.6050644,121.1836015,FALSE,
Occidental Mindoro,Abra de Ilog,"Abra de Ilog, Occidental Mindoro",COMELEC Office Abra de Ilog,"Municipal Building, Zoleta St., Brgy. Poblacion, Abra de Ilog,Occ. Mdo.",13.4437209,120.7268262,TRUE,
Occidental Mindoro,Calintaan,"Calintaan, Occidental Mindoro",COMELEC Office Calintaan,"Municipal Building, Brgy. Poblacion, Calintaan, Occ. Mindoro",12.5706215,120.9416556,TRUE,
Occidental Mindoro,Looc,"Looc, Occidental Mindoro",COMELEC Office Looc,"1F Sangguniang Bayan Bldg., Municipal Compound, Brgy. Guitna, Looc,Occ. Mdo.",13.7197591,120.2502443,TRUE,
Occidental Mindoro,Lubang,"Lubang, Occidental Mindoro",COMELEC Office Lubang,"Municipal Compound, Brgy. Araw at Bituin, Lubang,Occ. Mdo.",13.8592951,120.1227812,TRUE,
Occidental Mindoro,Magsaysay,"Magsaysay, Occidental Mindoro",COMELEC Office Magsaysay,"1F Municipal Building, Brgy. Poblacion, Magsaysay,Occ. Mdo.",12.3069041,121.1441446,TRUE,
Occidental Mindoro,Mamburao,"Mamburao, Occidental Mindoro",COMELEC Office Mamburao,"Old Digitel Bldg., Municipal Compound, National Road, Brgy. 8, Mamburao,Occ. Mdo.",13.2248292,120.5960338,TRUE,
Occidental Mindoro,Paluan,"Paluan, Occidental Mindoro",COMELEC Office Paluan,"Municipal Building, Brgy. Alipaoy, Paluan,Occ. Mdo.",13.4155816,120.4623373,TRUE,
Occidental Mindoro,Rizal,"Rizal, Occidental Mindoro",COMELEC Office Rizal,"Municipal Building, Brgy. Rumbang, Rizal, Occ. Mindoro",12.4584969,120.9638808,TRUE,
Occidental Mindoro,Sablayan,"Sablayan, Occidental Mindoro",COMELEC Office Sablayan,"Municipal Compound, Brgy. Buenavista, Sablayan,Occ. Mdo.",12.8452861,120.7792479,TRUE,
Occidental Mindoro,San Jose,"San Jose, Occidental Mindoro",COMELEC Office San Jose,"Municipal Building, Poblacion 7, San Jose, Occ. Mdo.",12.3529756,121.0663052,TRUE,
